walking_dist,walkability_score,walkability_category,pct_black,pct_poverty,pct_no_vehicle,pct_bachelors,median_income,vulnerability_index,vulnerability_category,black_category
3.250400785415139,40.46979865771812,Fair,35.058621675722044,10.037174721189592,0,29.445119481571485,107426,-0.7775663368690294,Low,Low % Black (<50%)
3.582835199522786,40.945454545454545,Fair,44.7767663632423,2.860858257477243,1.3003901170351104,32.77693474962064,109460,-0.6745704615131922,Low,Low % Black (<50%)
1.166937999428337,30,Poor,79.06534150983295,52.79015489072777,1,7.945823927765237,42602,0.8175766853521315,Moderate,High % Black (>50%)
2.021946885058471,20,Poor,79.06534150983295,52.79015489072777,1,7.945823927765237,42602,0.8175766853521315,Moderate,High % Black (>50%)
1.51179986826898,30,Poor,79.06534150983295,52.79015489072777,1,7.945823927765237,42602,0.8175766853521315,Moderate,High % Black (>50%)
0.8177265214311458,40,Fair,83.77160030052592,53.90683696468821,0,7.097232079488999,24391,0.7947962856647851,Moderate,High % Black (>50%)
1.0016528514794885,30,Poor,83.77160030052592,53.90683696468821,0,7.097232079488999,24391,0.7947962856647851,Moderate,High % Black (>50%)
3.872394894801596,10,Very Poor,24.7972972972973,27.00135685210312,2.763385146804836,8.1,66007,-0.24096067891235276,Low,Low % Black (<50%)
5.222637851541626,0,Very Poor,24.7972972972973,27.00135685210312,2.763385146804836,8.1,66007,-0.24096067891235276,Low,Low % Black (<50%)
6.679756918985423,0,Very Poor,27.17277486910995,17.958115183246072,5.793742757821553,15.016835016835016,42031,-0.08710626266381942,Low,Low % Black (<50%)
2.8483726248027144,20,Poor,27.17277486910995,17.958115183246072,5.793742757821553,15.016835016835016,42031,-0.08710626266381942,Low,Low % Black (<50%)
4.449028794412617,10,Very Poor,27.17277486910995,17.958115183246072,5.793742757821553,15.016835016835016,42031,-0.08710626266381942,Low,Low % Black (<50%)
0.6891023649446357,40,Fair,89.32184338703635,36.04346197077557,1.7975402081362346,8.49056603773585,37603,0.6642225590936537,Moderate,High % Black (>50%)
0.7860365118620056,40,Fair,89.32184338703635,36.04346197077557,1.7975402081362346,8.49056603773585,37603,0.6642225590936537,Moderate,High % Black (>50%)
1.2725713646588044,30,Poor,89.32184338703635,36.04346197077557,1.7975402081362346,8.49056603773585,37603,0.6642225590936537,Moderate,High % Black (>50%)
6.675407309828874,0,Very Poor,28.753830439223695,13.534218590398368,0.969529085872576,18.464730290456433,86341,-0.677017574762418,Low,Low % Black (<50%)
3.720779947059043,10,Very Poor,28.753830439223695,13.534218590398368,0.969529085872576,18.464730290456433,86341,-0.677017574762418,Low,Low % Black (<50%)
1.273192737395454,30,Poor,45.74780058651026,14.891222805701426,0,13.851992409867172,52563,-0.5370839317122297,Low,Low % Black (<50%)
6.009917108876931,0,Very Poor,45.74780058651026,14.891222805701426,0,13.851992409867172,52563,-0.5370839317122297,Low,Low % Black (<50%)
2.755788087041893,20,Poor,45.74780058651026,14.891222805701426,0,13.851992409867172,52563,-0.5370839317122297,Low,Low % Black (<50%)
1.688269725477525,30,Poor,52.92096219931272,25.21087160262418,3.2899770466717673,6.842989084802687,40650,0.12874731309300338,Moderate,High % Black (>50%)
1.180608199634633,30,Poor,52.92096219931272,25.21087160262418,3.2899770466717673,6.842989084802687,40650,0.12874731309300338,Moderate,High % Black (>50%)
1.659065206854984,30,Poor,52.92096219931272,25.21087160262418,3.2899770466717673,6.842989084802687,40650,0.12874731309300338,Moderate,High % Black (>50%)
3.1267476108218277,10,Very Poor,52.92096219931272,25.21087160262418,3.2899770466717673,6.842989084802687,40650,0.12874731309300338,Moderate,High % Black (>50%)
0.626965091279655,40,Fair,98.39657936932122,30.542136339237793,16.871921182266007,7.424749163879599,45192,2.2600940720180978,High,High % Black (>50%)
